Area_m2,Rooms_noisy,Floor_num_noisy,Parking_num_noisy,Municipality_score,Type_str_Novogradnja,Type_str_Ostalo,Type_str_Stara gradnja,Condition_str_Izvorno stanje,Condition_str_Lux,Condition_str_Ostalo,Condition_str_Renovirano,Condition_str_Za renoviranje,Heating_str_CG,Heating_str_EG,Heating_str_Ostalo,Heating_str_Podno,Heating_str_TA,Heating_str_Toplotne pumpe,Price_per_m2
67.0,2.0628936965177873,-0.03753373187967332,-0.03687551223176125,7,False,False,True,False,True,False,False,False,True,False,False,False,False,False,3955.223880597015
76.0,2.95637095495468,1.0420841882617373,-0.04674738205087481,2,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1973.6842105263158
77.0,2.923632965524331,1.0369896362062128,0.042084784781568685,6,False,False,True,False,True,False,False,False,False,False,False,False,False,True,4740.25974025974
72.0,2.5393474330728303,1.0018838057126072,0.011665031452073801,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,2513.8888888888887
71.0,3.025788569355977,1.0091275435744929,1.0296537290976175,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,3211.2676056338028
127.0,4.07549440270541,-0.010099729612986975,-0.0018477648487449927,6,False,False,True,True,False,False,False,False,False,False,False,False,True,False,3425.196850393701
71.0,3.047014208760777,0.9554761638822031,0.9617308188962395,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,3211.2676056338028
86.0,4.06069618607697,0.9835197241645901,0.9625185792202551,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3818.1744186046512
223.0,4.956406914514261,0.030285344859801153,1.018556528722897,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,6721.52466367713
53.0,1.9354879087559445,0.9504632023004603,0.9930305894899463,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,3500.0
25.0,0.5501229503281717,0.9833499171691145,-0.02994752732996633,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,2460.0
86.0,4.061366947853453,0.9898168693590943,0.9991594546741437,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3818.1744186046512
77.0,3.0981010284001345,1.0037395602937922,-0.0435791062924866,6,False,False,True,False,True,False,False,False,False,False,False,False,False,True,4740.25974025974
127.0,3.982523535382285,0.04198556164127605,0.008197140191439876,6,False,False,True,True,False,False,False,False,False,False,False,False,True,False,3425.196850393701
223.0,4.974403617158557,-0.015365400563403873,0.9768993404435098,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,6721.52466367713
58.0,3.0552825921483993,0.9846953201896228,0.02975591006371882,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3086.206896551724
25.0,0.46816070805060356,1.0237501248109748,-0.018963804107642625,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,2460.0
108.0,4.086151465120713,0.9952217940889807,-0.004477985091819882,5,True,False,False,True,False,False,False,False,True,False,False,False,False,False,3694.4444444444443
53.0,2.0716825503686023,0.9724604822939982,0.9511620539908101,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,3500.0
98.42,3.9857988054750035,0.9952439516132694,0.9572446887794559,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,3800.0
220.0,5.050174213558299,0.9640857020379799,1.9892493556406685,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3177.2727272727275
65.0,3.5509085748169364,0.9676386986506224,-0.002006116528287652,7,False,True,False,False,False,True,False,False,True,False,False,False,False,False,3923.076923076923
25.0,0.42062477376718654,0.9998367772739479,0.010002054811930373,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,2460.0
53.0,2.0805105813359135,0.9918925449504548,0.9791662578709304,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,3500.0
58.0,3.0010504744895714,1.04148459010681,0.01949818861265426,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3086.206896551724
45.25,1.5652914932215483,0.9862393899116633,0.036012239718920466,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,2651.9337016574586
223.0,4.964009920206123,0.008058835027804342,1.027985098889335,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,6721.52466367713
76.0,3.07910464569924,1.013226428791953,-0.046038117465164285,2,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1973.6842105263158
86.0,3.9778403357468326,0.9513094456588334,0.9980506947257829,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3818.1744186046512
45.25,1.4021675302960597,1.016353737201671,-0.03950698215818252,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,2651.9337016574586
65.0,3.5810763952838527,0.9678035966869751,-0.025795498413747255,7,False,True,False,False,False,True,False,False,True,False,False,False,False,False,3923.076923076923
108.0,3.9182573353572265,1.0461070317469454,0.048666259326714645,5,True,False,False,True,False,False,False,False,True,False,False,False,False,False,3694.4444444444443
127.0,3.963862727518083,-0.03513372722468871,-0.03575044570984868,6,False,False,True,True,False,False,False,False,False,False,False,False,True,False,3425.196850393701
65.0,2.590012393410161,0.9914624123727024,0.9998888153451356,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,3767.6923076923076
25.0,0.5901214293875112,0.9585349668078644,0.011815573431811909,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,2460.0
76.0,3.0146875776246573,1.0496874251845947,0.020246497054410395,2,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1973.6842105263158
71.0,3.0263674424339597,1.0002195010331243,1.0059648683486915,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,3211.2676056338028
77.0,2.989689104395664,1.0095385017320044,-0.04902291525808164,6,False,False,True,False,True,False,False,False,False,False,False,False,False,True,4740.25974025974
223.0,4.958642154339613,-0.043292352261157255,0.9826461308243992,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,6721.52466367713
72.0,2.4657329090739832,1.0249960470399178,0.0017711643384711456,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,2513.8888888888887
67.0,2.0345036912154075,-0.029009440690441424,-0.041213350085516666,7,False,False,True,False,True,False,False,False,True,False,False,False,False,False,3955.223880597015
127.0,4.050474905887536,0.03980542894407138,-0.014937306879081923,6,False,False,True,True,False,False,False,False,False,False,False,False,True,False,3425.196850393701
45.25,1.5583158087451696,0.9705139640482007,-0.046679689120863344,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,2651.9337016574586
33.0,1.0579236285589109,0.9690687720663667,-0.04214215028449793,4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,2696.969696969697
86.0,3.918241220609738,0.9536549667848095,0.9896923276201596,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3818.1744186046512
98.42,3.998884060940516,0.997206694511,0.9632715754043061,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,3800.0
81.0,2.911511752003329,0.006484113326261642,0.006754084826155818,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3271.604938271605
86.0,4.009905776464747,0.9565708639428352,1.0189464969137265,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3818.1744186046512
98.42,3.9883061002746754,1.027552761669501,1.0300586699109082,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,3800.0
220.0,5.07754083655166,0.9953288834748028,1.970015024424481,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3177.2727272727275
33.0,0.9701830025104158,1.002439026932758,-0.03325174177409303,4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,2696.969696969697
72.0,2.423413403285521,0.9940762746938228,-0.03954321596655998,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,2513.8888888888887
76.0,2.928598336410567,0.9900763060875326,0.013643024954363675,2,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1973.6842105263158
77.0,3.0523021263434944,1.0059640331308217,0.02064757264869012,6,False,False,True,False,True,False,False,False,False,False,False,False,False,True,4740.25974025974
108.0,4.023643612663252,0.9655240245930713,-0.0468413855174358,5,True,False,False,True,False,False,False,False,True,False,False,False,False,False,3694.4444444444443
67.0,1.9202245352245582,-0.03180718695047289,0.04362122462436899,7,False,False,True,False,True,False,False,False,True,False,False,False,False,False,3955.223880597015
